latitude,State,Rack ID,City,longitude,OPIS Truckstop ID,Retail Price,Address,Truckstop Name
39.5500485,IN,375,Whiteland,-86.0797079,9855,3.959,"I-65, EXIT 95",PILOT TRAVEL CENTER #37
39.5500485,IN,375,Whiteland,-86.0797079,9855,3.959,"I-65, EXIT 95",PILOT TRAVEL CENTERS #37
41.090032466771326,IN,370,Rochester,-86.21511285845422,9860,3.40566666,US-31,PARADISE AUTO TRUCK PLAZA
41.6020962,IN,365,Gary,-87.3370646,9862,3.829,"I-80, EXIT 6",PILOT TRAVEL CENTER #271
41.6020962,IN,365,Gary,-87.3370646,9862,3.799,"I-80, EXIT 6",PILOT TRAVEL CENTERS #271
27.924274,FL,140,Palm Bay,-80.66956,9887,3.21566666,"I-95, EXIT 173",7-ELEVEN #40354
32.7551703,AZ,930,Eloy,-111.553493,9941,3.45233333,"I-10, EXIT 208-A",FLYING J TRAVEL PLAZA #609
32.6454116,AL,50,Opelika,-85.3782795,9945,2.999,"I-85/US-29, EXIT 62 & US-280/US-431/SR-38/SR-1",CIRCLE K #2706690
37.9287494,VA,180,Ruther Glen,-77.4558151,9959,3.619,"I-95, EXIT 104",FLYING J #876
26.204114,TX,639,Mcallen,-98.2300605,9962,3.289,"I-45, EXIT 179",STRIPES #40673
42.5611258,NY,190,Dansville,-77.6961817,9971,4.499,"I-390 & COMMERCE, EXIT 5",TA DANSVILLE TRAVEL CENTER
41.0887072,NJ,115,Mahwah,-74.1437552,9973,3.53233333,"I-287, EXIT 66",BOLLA MARKET
35.160828631311915,TN,435,Selmer,-88.5738543029229,9990,3.174,US-45 & US-64,JIMS  BEST STOP
41.6096559,IA,320,Clive,-93.7754644,9995,3.34066666,"I-35 & I-80, EXIT 125 & US-6",LOVES TRAVEL STOP #411
33.7208676,GA,193,Bremen,-85.1456929,9997,3.08733333,"I-20, EXIT 11 & US-27/SR-1",Circle K #2723687
38.24363752207472,KS,336,Florence,-96.93663024174448,10006,3.499,US-50 & US-77,FLINT HILLS FUEL MART
32.0790074,GA,195,Savannah,-81.0921335,10007,3.03233333,SR-307,CIRCLE K #2705346
36.1622767,TN,460,Nashville,-86.7742984,10014,3.399,"I-40, EXIT 212",Sudden Service #6604
36.1622767,TN,460,Nashville,-86.7742984,10015,3.46233333,"I-65 & I-24, EXIT 87",Loves Travel Stop #429
43.5947898,VT,39,Fair Haven,-73.2659674,10020,3.599,"US-4, EXIT 2 & SR-22A",Maplefields
39.5424659,UT,835,Wellington,-110.735434,10024,3.659,US-6 & US-50,MILLERS TRAVEL CENTER
41.076527536123045,IN,290,Winamac,-86.60346602089611,10028,3.914,US-35,GOOD TO GO #10
37.1520626,VA,185,Bastian,-81.1500931,10030,3.59733333,I-77 EXIT 58 & SR-666 & US-52,LOVES TRAVEL STOP #715
38.3031837,VA,180,Fredericksburg,-77.4605399,10033,3.25566666,"I-95, EXIT 133 & US-17 BUS",SHELL
48.170251,MT,815,Conrad                                  ,-111.943019,10047,3.599,"I-15, EXIT 339",TOWN PUMP FOOD STORE #8929
41.5472547,IL,270,Mendota,-89.1175852,10053,3.269,"I-39/US-51, EXIT 72 & US-34",BECKS #27
39.7683331,IN,375,Indianapolis,-86.1583502,10057,3.899,"I-465, EXIT 4",Flying J Travel Plaza #649
39.7683331,IN,375,Indianapolis,-86.1583502,10057,3.899,"I-465, EXIT 4",Flying J TravelPlaza #649
31.54473380822983,AL,10,Abbeville                               ,-85.28727114190484,10058,3.399,US-431/SR-1 & SR-27,CITGO
33.6233857,AR,723,Ashdown,-94.0815792,10065,3.299,US-71/US-59,ROAD MART
35.1464797,AR,435,West Memphis,-90.1845388,10077,3.15066666,"I-55, EXIT 4 & I-40, EXIT 280",FLYING J TRAVEL PLAZA #607
32.792,CA,900,El Centro                               ,-115.563051,10085,4.499,"I-8, EXIT 115 & SR-86",EL CENTRO TRAVEL CENTER
33.4709714,GA,135,Augusta                                 ,-81.9748429,10101,3.859,"I-20, EXIT 194",PILOT TRAVEL CENTERS #65
33.4709714,GA,135,Augusta                                 ,-81.9748429,10101,3.859,"I-20, EXIT 194",PILOT TRAVEL CENTER #65
33.3806716,GA,18,Newnan,-84.7996573,10104,3.199,"I-85/SR-403, EXIT 41 & US-27 ALT",GEO H GREEN OIL
42.048881,IA,320,Marshalltown,-92.9122672,10109,3.119,"US-30, EXIT 185 & SR-14",GIT N GO CONVENIENCE STORE #34
43.600554,ID,785,Nampa,-116.56949,10110,3.37066666,"I-84, EXIT 36",JACKSON'S FOODS DBA ONE9 #1427
41.9239178,IL,520,Rochelle,-89.0687074,10116,3.759,"I-39/US-51, EXIT 99 & SR-38",Petro Stopping Center #359
41.6020962,IN,365,Gary,-87.3370646,10122,3.809,"I-80 & I-94, EXIT 9A",LOVES TRAVEL STOP #417
38.4833963,IN,415,Memphis,-85.7616319,10126,3.959,"I-65, EXIT 16 & MEMPHIS RD",PILOT TRAVEL CENTERS #152
38.4833963,IN,415,Memphis,-85.7616319,10126,3.959,"I-65, EXIT 16 & MEMPHIS RD",PILOT TRAVEL CENTER #152
37.8475247,KS,307,Fort Scott,-94.7025174,10128,3.199,US-54/SR-7 & US-69,PETES #20
38.3708415,KS,434,Mcpherson,-97.6642087,10135,3.259,"I-35, EXIT 60",YESWAY #1116
36.722263,KY,415,Franklin,-86.5772177,10142,3.169,"I-65, EXIT 6 & SR-100",PILOT TRAVEL CENTERS #438
37.0833893,KY,490,Paducah,-88.6000478,10144,3.699,"I-24 & US-305, EXIT 3",PILOT TRAVEL CENTERS #358
36.7434169,KY,410,Williamsburg,-84.1596561,10146,3.609,"I-75, EXIT 11 & SR-92",PILOT TRAVEL CENTERS #437
30.501623,LA,725,Hammond,-90.46711,10150,3.23233333,"I-12, EXIT 40",PILOT TRAVEL CENTERS #300
30.525943,LA,600,Opelousas                               ,-92.085363,10154,3.199,"I-49, EXIT 23 & US-167",I 49 TRUCK STOP
42.8122508,MI,344,Byron Center,-85.7228062,10157,3.599,"US-131, EXIT 72",J AND  H OIL
42.8122508,MI,344,Byron Center,-85.7228062,10157,3.499,"US-131, EXIT 72",J AND  H OIL
42.8424784,MI,342,Dewitt,-84.5697965,10161,3.759,"I-69, EXIT 87",SPEEDWAY #8740
42.8424784,MI,342,Dewitt,-84.5697965,10161,3.599,"I-69, EXIT 87",SPEEDWAY #8740
42.2465036,MI,385,Jackson                                 ,-84.4016963,10168,3.589,"I-94, EXIT 145",Express Stop
43.4200387,MI,260,Saginaw,-83.9490365,10172,3.399,"I-75, EXIT 151 & SR- 81",EXPRESS STOP FOOD STORE #4647
38.2683879,MO,540,Herculaneum,-90.3801201,10181,2.99066666,I-55 EXIT 178,QUIKTRIP #611
34.310594,MS,435,Batesville,-89.95344,10184,3.309,"I-55, EXIT 243 & US-278/SR-6",CIRCLE K #2721544
31.5604076,MS,760,Natchez                                 ,-91.403171,10192,3.399,"I-55, EXIT 78                 ",INTERSTATE STATION #8
35.5959363,NC,205,Kenly,-78.1240031,20000,3.299,"I-95, EXIT 105",BIG BOYS TRUCK STOP
35.7005832,NC,46,Troutman,-80.8882314,20003,3.659,"I-77, EXIT 42",PILOT #7976
48.674748,ND,452,Kenmare,-102.082664,20006,3.46733333,US-52,CENEX C STORE
41.061381,NE,475,Big Springs,-102.074349,20009,3.074,"I-80, EXIT 107",BIG SPRINGS TRUCK AND TRAVEL
42.0283379,NE,470,Norfolk,-97.4169964,20011,3.209,US-81,CUBBYS #111
29.4246002,TX,740,San Antonio                             ,-98.4951405,20109,3.214,"I-10, EXIT 582",PILOT TRAVEL CENTERS #306
29.8202205,TX,610,Winnie                                  ,-94.3840777,20114,4.249,"I-10, EXIT 829 & SR-124",CROSSROADS
44.2952152,WI,395,Black River Falls,-90.8484137,20118,3.23733333,"I-94, EXIT 116 & SR-54",KWIK TRIP #648
47.619232,WI,444,Fremont,-122.194488,20119,3.399,US-10 & SR-110,FREMONT CITGO
37.7781702,WV,44,Beckley,-81.1881557,20121,3.599,"I-77/I-64, EXIT 44 & SR-3",GO MART FOOD STORE #50
30.207435,AB,50,Calgary,-91.824932,20129,4.39722401,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
30.207435,AB,50,Calgary,-91.824932,20129,4.39948962,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
30.207435,AB,50,Calgary,-91.824932,20129,4.40695023,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
30.207435,AB,50,Calgary,-91.824932,20129,4.39625375,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
30.207435,AB,50,Calgary,-91.824932,20129,4.40630048,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
30.207435,AB,50,Calgary,-91.824932,20129,4.3981947,"HIGHWAY 2, EXIT 251",FLYING J #848- ROAD KING TRUCK
42.8964179,MI,342,Memphis,-82.7688135,44228,3.599,"I-69, EXIT 184 & SR-19",I-69 TRUCKSTOP TRAVEL CENTER
42.8964179,MI,342,Memphis,-82.7688135,44228,3.499,"I-69, EXIT 184 & SR-19",I-69 TRUCKSTOP TRAVEL CENTER
42.8964179,MI,342,Memphis,-82.7688135,44228,3.549,"I-69, EXIT 184 & SR-19",I-69 TRUCKSTOP TRAVEL CENTER
46.0085225,WA,935,Kalama,-122.84247,52040,4.499,"I-5, EXIT 27",REBEL TRUCK STOP
30.5476941,AL,715,Theodore,-88.1752796,52048,3.199,"I-10, EXIT 13 & CR-30",PILOT TRAVEL CENTERS #302
30.5476941,AL,715,Theodore,-88.1752796,52048,3.159,"I-10, EXIT 13 & CR-30",PILOT TRAVEL CENTER #302
33.192666812487666,AR,635,El Dorado,-92.63921281434745,52052,3.599,US-63 & US-167,EXPRESSWAY MOBIL
28.7865172,FL,225,Lake Panasoffkee,-82.1290284,52065,3.17233333,"I-75, EXIT 49",76 DBA ONE9 #1415
33.7489924,GA,18,Atlanta,-84.3902644,52067,3.44566666,"I-285, EXIT 12",PETRO STOPPING CENTER #322
30.8305818,GA,75,Folkston,-82.0097846,52070,3.099,US-1 & US-301,FRIENDLY EXPRESS #31
40.42087645569136,IN,375,Kokomo,-86.09070732269724,52081,3.839,US-31 & SR-18,MCCLURE OIL #9
38.895289,KS,357,Russell,-98.859806,52085,3.00733333,"I-70, EXIT 184",RUSSELL 24/7
36.7413624,KY,490,Mayfield,-88.6352595,52088,3.249,"I-64, EXIT 265",CASEYS #4459
31.60938527268452,LA,719,Jonesville,-91.8559825534936,52089,3.399,US-84 & SR-28,SHELL
41.565931,CT,100,Milldale,-72.8917685,52155,5.199,"I-84, EXIT 28 & US-65",TA SOUTHINGTON TRAVEL CENTER
34.1652304,GA,18,Cartersville,-84.7997613,52163,3.56566666,"I-75, EXIT 296",PILOT TRAVEL CENTER #67
34.1652304,GA,18,Cartersville,-84.7997613,52163,3.549,"I-75, EXIT 296",PILOT TRAVEL CENTERS #67
41.7907878,WY,795,Rawlins,-107.239176,52212,3.749,"I-80, EXIT 209",FLYING J TRAVEL PLAZA #763
32.857374,TX,630,Dallas,-96.704277,52221,3.18233333,"I-20, EXIT 472",FLYING J TRAVEL PLAZA #726
30.0929879,TX,610,Orange,-93.7365549,52222,3.309,"I-10, EXIT 873 & SR-62",FLYING J TRAVEL PLAZA #735
41.2230048,UT,835,Ogden                                   ,-111.9738429,52230,3.32566666,"I-15 & I-84, EXIT 344 SR-39",ONE9 #294
32.723268,AZ,900,Yuma,-114.6179954,52233,3.46566666,"US-80, EXIT 3",SPEEDWAY #2953
39.6411845,WY,795,Laramie,-81.1834444,52235,3.57566666,"I-80, EXIT 310",PETRO STOPPING CENTER #303
33.413049,AZ,930,Globe,-110.839242,52236,4.299,US-60,CHEVRON
31.4549719,GA,10,Tifton,-83.5108284,52239,3.619,"I-75, EXIT 60",PILOT TRAVEL CENTER #192
31.4549719,GA,10,Tifton,-83.5108284,52239,3.599,"I-75, EXIT 60",PILOT TRAVEL CENTERS #192
39.0916586,CO,803,Monument                                ,-104.872758,52241,3.195,"I-25/US-85/US-87, EXIT 161 & SR-105",Rocket
42.1082005,MA,215,Sturbridge,-72.0810584,52250,4.159,I-84 EXIT 1,PILOT TRAVEL CENTERS #222
41.7003302,IL,290,Bolingbrook,-88.0717708,52255,3.609,"I-55, EXIT 267 & SR-53",GREATER CHICAGO I 55
41.7003302,IL,290,Bolingbrook,-88.0717708,52255,3.319,"I-55, EXIT 267 & SR-53",GREATER CHICAGO I 55
31.5278224,AL,715,Monroeville,-87.3246325,52262,3.434,US-84 & SR-21,CIRCLE K #2721577
32.8040512,GA,135,Millen                                  ,-81.9492812,52278,3.38233333,US-25/SR-121/SR-23/SR-67,NEIGHBORS EXPRESS
36.947145,KY,460,Bowling Green,-86.462503,52297,2.999,"I-65, EXIT 20",IGA EXPRESS SHELL #874
30.45335,LA,600,Port Allen,-91.2100569,52299,3.089,"I-10, EXIT 151 & SR-415",415 TRUCK STOP
30.1907628,LA,690,Vinton                                  ,-93.5812717,52302,3.274,"I-10, EXIT 4",LONGHORN TRUCK AND CAR PLAZA
30.1843642,LA,600,Sorrento,-90.8592632,52304,3.699,"I-10, EXIT 182 & SR-22",Fast Stop
43.9824577,MN,425,Saint James,-94.6269181,52307,3.219,SR-60 & SR-30/SR-4,CASEYS #3002
,MS,760,Vicksburg,,52313,2.959,"I-20, EXIT 5A & US-61/SR-27",CIRCLE K #2723445
40.6639916,NJ,115,Elizabeth,-74.2107006,52322,3.099,"I-95, EXIT 13",BOLLA MARKET
40.735657,NJ,115,Newark,-74.1723667,52323,4.299,"I-78, EXIT 58 & SR-9/SR-1",POWER
47.46629,NY,12,Oneonta,-122.207909,52325,3.999,"I-88, EXIT 15 & SR-23",MIRABITO #69
38.8150501,MO,540,Foristell,-90.955972,52326,2.92566666,"I-70, EXIT 203",MR FUEL #715
43.7968543,WI,420,Mauston,-90.0756767,52334,3.28733333,"I-90, EXIT 69 & SR-82",KWIK TRIP #775
37.1243164,VA,180,Disputanta,-77.2258062,52335,3.029,"I-295, EXIT 3",SHELL
40.4234058,PA,14,Duncansville,-78.433903,52340,4.07233333,US-22,KWIK FILL #249
46.808327,ND,273,Bismarck,-100.783739,52344,3.61566666,"I-94, EXIT 166",STAMART 1224
39.2574114,MD,22,Dundalk                                 ,-76.5236745,52346,3.699,"I-695, EXIT 41 & SR-151",QUARLES #4436
42.3315509,MI,325,Detroit,-83.0466403,52348,3.699,"I-75, EXIT47 & SR-85",SHELL
32.857452,TX,630,Dallas,-96.704381,52361,2.98566666,"I-20, EXIT 470",PAYLESS FUEL TRAVEL CENTER
43.22336,MI,456,Cedar Springs,-85.551424,52363,3.899,US-131 & SR-46,SPEEDWAY #2376
32.4746949,LA,760,Rayville,-91.7568292,52364,3.21233333,"I-20 & SR-137, EXIT 138",PILOT TRAVEL CENTERS #335
34.1420861,AL,615,Hamilton,-87.9890206,52365,3.799,US-43/US-278/SR-171,MOORES SUPER STORE
35.489758,AR,645,Alma,-94.226044,52366,3.33233333,"I-40, EXIT 13 & US-71",ALMA TRAVEL MART
37.8601402,VA,180,Doswell,-77.4641492,52367,2.899,"I-95, EXIT 98 & SR-30",DOSWELL TRUCK STOP
32.391047,AL,615,Mc Calla,-85.668882,52383,3.17066666,"I-20/I-59, EXIT 104",FLYING J TRAVEL PLAZA #601
34.1984435,SC,46,Florence,-79.7671658,52384,3.349,"I-95, EXIT 164 & US-52",PILOT TRAVEL CENTERS #337
40.2425623,OH,315,Sunbury,-82.8590673,52385,3.719,"I-71, EXIT 131",Flying J Travel Plaza #696
34.6187807,MS,435,Senatobia,-89.9646282,52387,3.199,"I-55, EXIT 265 & SR-4",MARATHON
35.1212409,SC,46,Blacksburg,-81.5159246,52388,3.429,"I-85, EXIT 102",FLYING J TRAVEL PLAZA #711
43.8277419,MN,425,Truman,-94.4389338,52393,3.299,SR-15 & CR-52,CASEYS #3004
42.7600188,WI,444,Franksville,-87.9134133,52400,3.889,"I-94/US-41, EXIT 329",PILOT TRAVEL CENTERS #324
35.154026,AR,695,Morrilton,-92.7429266,52401,3.36066666,"I-40, EXIT 107 & SR-95",LOVES TRAVEL STOP #267
32.4429324,LA,745,Greenwood,-93.9729615,52402,3.14566666,"I-20, EXIT 3 & SR-79",FLYING J TRAVEL PLAZA #665
30.3674198,MS,733,Gulfport,-89.0928155,52403,3.14566666,"I-10, EXIT 31",FLYING J TRAVEL PLAZA #676
41.1107264,NV,835,Wells,-114.963144,52404,3.73233333,"I-80, EXIT 352",PETRO WELLS
41.5235808,IA,270,Davenport                               ,-90.5770967,52405,3.87233333,"I-80, EXIT 292",FLYING J TRAVEL PLAZA #636
40.7596198,UT,835,Salt Lake City,-111.886797,52411,3.399,"I-215, EXIT 21",SAPP BROS TRAVEL CENTER
41.0413873,OH,411,Findlay                                 ,-83.6503982,52413,3.31566666,"I-75 & SR-613, EXIT 164",PILOT TRAVEL CENTERS #360
48.1810957,WA,977,Arlington,-122.1389548,52414,3.799,"I-5, EXIT 208",Mobil dba ONE9 #1341
41.1414445,PA,14,Falls Creek,-78.80574707470682,52421,3.30733333,"I-80, EXIT 97",SHEETZ #194
,WI,295,Menomonie,,52422,3.499,"I-94, EXIT 45 & US-12/SR-29",KWIK TRIP #674
46.0131505,MT,816,Butte,-112.536508,52423,3.56566666,"I-15 & I-90, EXIT 122",PILOT TRAVEL CENTER #908- TOWN PUMP
34.368172,AL,615,Falkville,-86.90247,52426,3.199,"I-65, EXIT 322",J MART #322
39.6075249,NV,966,Fernley,-119.2508406,52427,3.91566666,"I-80, EXIT 46",PILOT TRAVEL CENTERS #340
33.991869,SC,135,West Columbia,-81.0640341,52428,3.499,"I-26, EXIT 115 & US-321",PILOT TRAVEL CENTERS #338
34.91591,GA,285,Ringgold,-85.1091173,52430,2.859,"I-75, EXIT 350 & SR-2",CHEVRON FOOD MART
30.9638429,GA,75,Woodbine,-81.7226063,52431,3.03233333,"I-95, EXIT 14",WOODBINE TRAVEL CENTER
30.2365943,LA,690,Sulphur,-93.3773783,52435,3.299,"I-10 & SR-108, EXIT 23",CM WINNERS CHOICE
36.5864488,MO,275,New Madrid,-89.5278547,52438,3.269,"I-55, EXIT 52/SR-P",NEW MADRID
31.289394,MS,620,Hattiesburg,-89.322661,52439,3.199,US-11,CIRCLE K #2723395
35.5959363,NC,205,Kenly,-78.1240031,52441,3.709,"I-95, EXIT 106",PILOT #6990
32.5143898,TX,630,Red Oak,-96.8066615,52450,3.299,"I-35, EXIT 410 & US-77",PILOT #1290
44.0206919,WI,444,Oshkosh,-88.5408574,52452,3.199,"US-41, EXIT 113 & SR-26",PLAINVIEW TRAVEL PLAZA
40.031183,OH,315,Cambridge,-81.5884561,52454,3.509,"I-70, EXIT 178 & SR-209",PILOT TRAVEL CENTERS #6
34.1729273,OK,253,Ardmore,-97.1309119,52455,3.649,"I-35, EXIT 32",LOVES TRAVEL STOP #266
37.0841838,MO,277,Joplin,-94.5133385,52456,3.41233333,"I-44, EXIT 4 (ST 435)",PILOT TRAVEL CENTERS #317
34.769536,AR,695,North Little Rock,-92.2670941,52458,3.239,"I-40, EXIT 161 & SR-391",PILOT TRAVEL CENTERS #332
34.769536,AR,695,North Little Rock,-92.2670941,52458,3.237,"I-40, EXIT 161 & SR-391",PILOT TRAVEL CENTER #332
40.06922613308699,NJ,160,Burlington                              ,-74.86852263902115,52461,3.13566666,US-130,FLORENCE VALERO
29.877102,ON,420,Belleville,-91.10713,52493,3.36857692,"HWY-401, EXIT 53B & HWY 1",10 ACRE TRUCKSTOP
29.877102,ON,420,Belleville,-91.10713,52493,3.45114834,"HWY-401, EXIT 53B & HWY 1",10 ACRE TRUCKSTOP
29.877102,ON,420,Belleville,-91.10713,52493,3.48592833,"HWY-401, EXIT 53B & HWY 1",10 ACRE TRUCKSTOP
38.6474569,KY,312,Maysville                               ,-83.7644793,52510,3.599,SR-9,Valero
39.7683331,IN,375,Indianapolis,-86.1583502,52511,3.459,"I-65, RAYMOND EXIT",JOES JUNCTION #9
32.4693688,TX,575,Ranger,-98.6799442,52512,3.189,"I-20, EXIT 349",LOVES TRAVEL STOPS #270
32.4693688,TX,575,Ranger,-98.6799442,52512,3.213,"I-20, EXIT 349",LOVES TRAVEL STOP #270
32.2735792,MS,760,Pearl,-90.127881,52513,3.149,"I-20 & I-55, EXIT 47",FLYING J TRAVEL PLAZA #678
36.7592218,MO,275,Matthews,-89.5867458,52514,3.239,"I-55, EXIT 58",FLYING J TRAVEL PLAZA #671
35.0241984,AZ,930,Winslow,-110.6973463,52516,3.624,"I-40, EXIT 255",FLYING J TRAVEL PLAZA #612
33.92247333820148,TX,700,Littlefield,-102.32528540552302,52517,3.199,US-84 & US-385,STRIPES 7FLEET #42562
41.9789631,PA,190,Sayre,-76.515499,52520,3.99233333,"ROUTE 17, EXIT 59-A",DANDY MINI MART #19
29.3666393,FL,225,Reddick,-82.1973184,52527,3.35233333,"I-75, EXIT 368",PETRO STOPPING CENTER #323
39.0048397,MO,400,Oak Grove,-94.1291914,52528,2.959,"I-70, EXIT 28",QUIKTRIP #150
45.2141249,MT,786,Dillon,-112.6346079,52529,3.689,"I-15, EXIT 56 N",BIG SKY TRUCK STOP
39.17277708080667,MO,400,Kansas City,-94.48858702982248,52531,3.38233333,"I-435, EXIT 57",FLYING J FUEL STOP #768
36.1034126,TN,405,Clinton,-84.1318632,52534,2.969,"I-75, EXIT 122 & SR-61",LEES FOOD MART #1122
31.4634891,TX,765,Buffalo,-96.0641283,52535,2.899,"I-45, EXIT 178",PWI #115
44.5772777,WI,448,Osseo,-91.2228203,52537,3.469,"I-94, EXIT 88",TA Express Osseo #431
33.7489924,GA,18,Atlanta,-84.3902644,52539,3.599,"I-285 , EXIT 51",PILOT TRAVEL CENTERS #331
33.7489924,GA,18,Atlanta,-84.3902644,52539,3.599,"I-285 , EXIT 51",PILOT TRAVEL CENTER #331
45.8655285,MI,360,Rapid River,-87.0253783,52541,3.499,US-2/US-41,PANTRY TRUCKSTOP
45.8655285,MI,360,Rapid River,-87.0253783,52541,3.319,US-2/US-41,PANTRY TRUCKSTOP
45.8655285,MI,360,Rapid River,-87.0253783,52541,3.399,US-2/US-41,PANTRY TRUCKSTOP
28.3361142,FL,225,San Antonio,-82.2745308,52542,3.599,"I-75, EXIT 285 & SR-52",FLYING J TRAVEL PLAZA #624
30.9038252,GA,20,Bainbridge,-84.5754768,52546,3.599,US-84 & US-27,CIRCLE K #2723910
40.7810033,NE,350,Henderson                               ,-97.8123127,52548,2.899,"I-80, EXIT 342",Henderson Fuel Mart
41.4996574,OH,305,Cleveland,-81.6936772,52549,3.799,"I-77, EXIT 159 A",SPEEDWAY #3328
35.8460396,TN,460,Murfreesboro,-86.3921096,52550,3.47233333,"I-24, EXIT 81 SE",PILOT TRAVEL CENTERS #404
30.7743596,FL,20,Marianna,-85.2268735,52551,3.599,"I-10, EXIT 142 & SR-71",PILOT TRAVEL CENTERS #374
30.7743596,FL,20,Marianna,-85.2268735,52551,3.599,"I-10, EXIT 142 & SR-71",PILOT TRAVEL CENTER #374
38.7145481,MO,400,Peculiar,-94.4611204,52552,3.42233333,"I-49/US-71, EXIT167 & CR-J",FLYING J TRAVEL PLAZA #672
35.0841034,NM,580,Albuquerque,-106.650985,52553,3.549,"I-40, EXIT 153",FLYING J TRAVEL PLAZA #689
34.7312005,AL,615,Tuscumbia,-87.70253,52557,3.189,US-72 & SR-247,SPRINT MART #40
35.4888029,AR,695,Ozark,-93.831516,52558,3.39233333,"I-40, EXIT 37 & US-219",LOVES TRAVEL STOP #271
44.695549,NY,39,Plattsburgh                             ,-73.45682,52562,3.799,"I-87, EXIT 36                 ",MOBIL
30.679665,GA,20,Lake Park,-83.222679,52563,3.32233333,"I-75, EXIT 2",FLYING J TRAVEL PLAZA #631
37.0841838,MO,277,Joplin,-94.5133385,52564,3.41233333,"I-44, EXIT 11A & US-71/SR-249 & SR-FF",FLYING J TRAVEL PLAZA #669
27.555445,TX,693,Laredo,-99.497722,52565,3.599,"I-35, EXIT 13",PILOT TRAVEL CENTERS #377
27.5075005,TX,598,Laredo,-99.5069922,52566,2.87566666,"I-35, EXIT 8",YUMM
37.104153,UT,910,Saint George,-113.584131,52575,3.67566666,"I-15, EXIT 4",PILOT TRAVEL CENTERS #775
41.258841,IA,319,Council Bluffs,-95.8519484,52577,3.659,"I-29 & I-80, EXIT 1B",PILOT TRAVEL CENTER #329
41.258841,IA,319,Council Bluffs,-95.8519484,52577,3.659,"I-29 & I-80, EXIT 1B",PILOT TRAVEL CENTERS #329
31.1499528,GA,75,Brunswick,-81.4914894,52580,3.321,"I-95, EXIT 29",LOVES TRAVEL STOP #405
31.1499528,GA,75,Brunswick,-81.4914894,52580,3.389,"I-95, EXIT 29",LOVES TRAVEL STOPS #405
32.2529138,AZ,980,Willcox,-109.8315759,52581,3.28233333,"I-10, EXIT 340",TA WILLCOX TRAVEL CENTER
42.8712938,SD,572,Yankton,-97.3967011,52582,3.149,SR-50,JRs Oasis
46.8852906,ND,807,Belfield,-103.1996219,52585,3.529,"I-94, EXIT 42",SUPERPUMPER #22
43.106456,NY,220,Liverpool,-76.217705,52587,4.159,"I-81, EXIT 25 & I-90, EXIT 36",PILOT TRAVEL CENTERS #380
33.396712,TX,700,Lubbock,-101.814306,52588,3.199,US-87,STRIPES #42564
36.722263,KY,415,Franklin,-86.5772177,52590,3.169,"I-65, EXIT 2 & US-31W",FLYING J TRAVEL PLAZA #661
37.9287494,VA,180,Ruther Glen,-77.4558151,52591,3.619,"I-95, EXIT 104",FLYING J TRAVEL PLAZA #749
40.1167387,PA,165,Bentleyville,-80.0083855,52594,4.109,"I-70, EXIT 32B",PILOT TRAVEL CENTERS #348
40.8636074,PA,90,Jim Thorpe,-75.7386948,52595,3.589,"I-476,  EXIT 35/95",7-ELEVEN #40281
40.203143,PA,70,Plainfield,-77.2899837,52597,3.96733333,"I-81, EXIT 44 & I-76",7-ELEVEN #40278
40.1997955,PA,70,Middletown,-76.7310903,52598,3.97066666,"I-76, EXIT 19/247",7-ELEVEN #40283
40.1967609,PA,208,Bowmansville,-76.0174416,52599,3.97066666,"I-76, EXIT 21/286",7-ELEVEN #40285
34.769536,AR,695,North Little Rock,-92.2670941,52601,3.22066666,"I-40, EXIT 161 & SR-391",LOVES TRAVEL STOP #236
40.136979,PA,70,Newburg,-77.554642,52602,4.299,"I-76, EXIT 16/226",7-ELEVEN #40277
47.44972,ND,341,Carrington,-99.126224,52603,3.439,US-281 & SR-200,CASEYS #3364
41.420034,IL,290,Monee,-87.7417115,52605,3.559,"I-57, EXIT 335",PILOT TRAVEL CENTER #39
41.420034,IL,290,Monee,-87.7417115,52605,3.459,"I-57, EXIT 335",PILOT TRAVEL CENTERS #39
41.420034,IL,290,Monee,-87.7417115,52605,3.399,"I-57, EXIT 335",PILOT TRAVEL CENTERS #39
41.420034,IL,290,Monee,-87.7417115,52605,3.399,"I-57, EXIT 335",PILOT TRAVEL CENTER #39
41.420034,IL,290,Monee,-87.7417115,52605,3.439,"I-57, EXIT 335",PILOT TRAVEL CENTER #39
36.0766534,TN,460,Dickson                                 ,-87.3870096,52607,3.19233333,"I-40, EXIT 172",PILOT TRAVEL CENTERS #409
35.7065004,NC,46,Conover,-81.2184383,52608,3.699,"I-40, EXIT 133",PILOT #7971
42.1294712,PA,240,Erie,-80.0852695,52610,4.199,"I-90, EXIT 35",TA HARBORCREEK TRAVEL CENTER
29.355319,TX,740,Del Rio,-100.917395,52611,3.229,SR-239,STRIPES #40530
34.8245521,TX,700,Hereford,-102.398778,52612,3.35066666,US-60 & CR-G,STRIPES 7FLEET #42568
41.4516512,OH,305,Avon,-82.0350598,52615,3.879,"I-90, EXIT 151",PILOT TRAVEL CENTERS #4
